YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.268,2,0.15,0
2005-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.268,2,0.15,0
2005-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.093,1,0.223,1,0.273,2,0.15,0
2005-01-02,8:00,86.8,125.0,58,1049,17,1,9,162,1,21,8,1,9,14,10,21,16,13,10,14,10,21,16,13,10,-9900,99,-9900,99,-9900,99,0.7,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,9:00,79.6,134.6,255,1415,148,0,9,444,0,21,68,0,9,93,10,189,16,59,10,107,10,255,16,61,10,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,10:00,72.7,146.9,422,1415,261,0,9,494,0,21,114,0,9,173,10,42,16,160,10,224,10,449,16,90,10,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,11:00,67.8,160.6,535,1415,264,0,9,253,0,21,168,0,9,143,10,44,16,126,10,316,10,546,16,110,10,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,12:00,65.5,175.4,588,1415,326,0,9,391,0,21,163,0,9,265,24,182,27,189,24,360,10,583,16,118,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,13:00,66.0,190.5,575,1415,295,0,9,278,0,21,182,0,9,99,24,0,27,99,24,349,10,572,16,116,10,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,14:00,69.4,205.0,498,1415,177,0,9,71,0,21,152,0,9,101,24,0,27,101,24,283,10,510,16,103,10,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,15:00,75.1,218.1,363,1415,166,0,9,230,0,21,107,0,9,74,24,0,27,74,24,178,10,379,16,80,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,16:00,82.8,229.8,178,1415,52,0,9,43,0,21,47,0,9,43,24,0,27,43,24,64,10,144,16,46,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,17:00,88.5,237.1,13,507,2,1,9,7,1,21,2,1,9,1,24,0,27,1,24,2,10,2,16,2,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.207,1,0.273,2,0.15,0
2005-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.093,1,0.207,1,0.252,2,0.15,0
2005-01-03,8:00,86.8,124.9,58,1049,8,1,9,15,1,21,7,1,9,14,10,5,16,14,10,17,10,67,16,13,10,-9900,99,-9900,99,-9900,99,1.9,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,9:00,79.6,134.4,255,1415,69,0,9,41,0,21,62,0,9,65,10,29,16,59,10,120,10,385,16,50,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,10:00,72.6,146.7,423,1415,63,0,9,0,0,21,63,0,9,131,10,91,16,104,10,242,10,577,16,70,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,11:00,67.7,160.4,537,1415,96,0,9,0,0,21,96,0,9,164,10,76,16,135,10,336,10,666,16,83,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,12:00,65.4,175.3,590,1415,207,0,9,43,0,21,189,0,9,137,10,66,16,110,10,381,10,700,16,89,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,13:00,65.9,190.4,578,1415,158,0,9,9,0,21,154,0,9,320,10,383,16,164,10,371,10,692,16,88,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,14:00,69.2,204.9,501,1415,175,0,9,57,0,21,155,0,9,109,10,0,16,109,10,306,10,640,16,79,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,15:00,75.0,218.1,366,1415,62,0,9,0,0,21,62,0,9,159,10,28,16,152,10,198,10,521,16,64,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,16:00,82.6,229.8,182,1415,45,0,9,39,0,21,40,0,9,77,10,13,16,75,10,75,10,271,16,40,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,17:00,88.4,237.1,14,531,2,1,9,7,1,21,2,1,9,2,10,3,16,2,10,3,10,14,16,2,10,-9900,99,-9900,99,-9900,99,1.9,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.093,1,0.126,1,0.252,2,0.15,0
2005-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.093,1,0.126,1,0.265,2,0.15,0
2005-01-04,8:00,86.8,124.7,58,1049,7,1,9,0,1,21,7,1,9,9,10,0,16,9,10,18,10,99,16,12,10,-9900,99,-9900,99,-9900,99,2.2,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,9:00,79.6,134.3,256,1415,63,0,9,0,0,21,63,0,9,32,10,0,16,32,10,125,10,442,16,45,10,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,10:00,72.6,146.6,424,1415,151,0,9,59,0,21,133,0,9,73,10,0,16,73,10,249,10,625,16,62,10,-9900,99,-9900,99,-9900,99,1.9,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,11:00,67.6,160.3,539,1415,198,0,9,71,0,21,171,0,9,155,10,92,16,120,10,344,10,711,16,73,10,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,12:00,65.3,175.1,592,1415,122,0,9,0,0,21,122,0,9,257,10,160,16,190,10,390,10,744,16,78,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,13:00,65.8,190.3,580,1415,206,0,9,68,0,21,178,0,9,339,10,201,16,257,10,380,10,739,16,77,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,14:00,69.1,204.8,504,1415,61,0,9,0,0,21,61,0,9,92,10,0,16,92,10,317,10,693,16,70,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,15:00,74.9,218.0,369,1415,76,0,9,0,0,21,76,0,9,61,10,0,16,61,10,208,10,582,16,56,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,16:00,82.5,229.8,185,1415,24,0,9,0,0,21,24,0,9,27,10,0,16,27,10,81,10,339,16,37,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,17:00,88.4,237.2,16,554,1,1,9,0,1,21,1,1,9,2,10,0,16,2,10,3,10,28,16,2,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.099,1,0.265,2,0.15,0
2005-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.099,1,0.274,2,0.15,0
2005-01-05,8:00,86.8,124.6,58,1049,6,1,9,0,1,21,6,1,9,9,10,0,16,9,10,20,10,146,16,12,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,9:00,79.5,134.2,256,1415,55,0,9,0,0,21,55,0,9,41,10,0,16,41,10,132,10,513,16,39,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,10:00,72.5,146.4,425,1415,68,0,9,0,0,21,68,0,9,55,10,0,16,55,10,259,10,685,16,53,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,11:00,67.5,160.1,540,1415,63,0,9,0,0,21,63,0,9,74,10,0,16,74,10,354,10,763,16,63,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,12:00,65.2,175.0,594,1415,70,0,9,0,0,21,70,0,9,84,11,0,16,84,11,400,10,793,16,67,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,13:00,65.7,190.2,583,1415,80,0,9,0,0,21,80,0,9,117,10,0,16,117,10,391,10,788,16,66,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,14:00,69.0,204.8,508,1415,85,0,9,0,0,21,85,0,9,82,11,0,16,82,11,327,10,746,16,60,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,15:00,74.7,218.0,373,1415,103,0,9,12,0,21,100,0,9,66,10,0,16,66,10,219,10,644,16,49,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,16:00,82.3,229.8,189,1415,43,0,9,0,0,21,43,0,9,28,10,0,16,28,10,88,10,413,16,33,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.074,1,0.274,2,0.15,0
2005-01-05,17:00,88.3,237.3,17,578,2,1,9,0,1,21,2,1,9,4,10,11,16,4,10,4,10,52,16,3,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.074,1,0.274,2,0.15,0
