YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-01-01,11:00,67.8,160.7,534,1415,103,0,9,0,0,21,103,0,9,77,25,0,28,77,25,327,10,621,16,93,10,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.314,51,0.15,0
2006-01-01,12:00,65.6,175.5,586,1415,110,0,9,0,0,21,110,0,9,87,24,0,27,87,24,372,10,657,16,100,10,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.311,51,0.15,0
2006-01-01,13:00,66.1,190.6,572,1415,71,0,9,0,0,21,71,0,9,85,25,0,28,85,25,361,10,649,16,98,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.157,1,0.308,51,0.15,0
2006-01-01,14:00,69.5,205.0,495,1415,344,0,9,501,0,21,169,0,9,69,24,0,27,69,24,295,10,592,16,88,10,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.304,51,0.15,0
2006-01-01,15:00,75.3,218.2,359,1415,202,0,9,443,0,21,89,0,9,53,24,0,27,53,24,187,10,464,16,69,10,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.301,51,0.15,0
2006-01-01,16:00,82.9,229.9,174,1415,95,0,9,296,0,21,58,0,9,31,24,0,27,31,24,67,10,208,16,41,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.157,1,0.298,51,0.15,0
2006-01-01,17:00,88.6,237.0,12,483,3,1,9,47,1,21,2,1,9,1,24,0,27,1,24,2,10,6,16,2,10,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.295,51,0.15,0
2006-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.292,51,0.15,0
2006-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.157,1,0.289,51,0.15,0
2006-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.286,51,0.15,0
2006-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.157,1,0.283,51,0.15,0
2006-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.157,1,0.280,51,0.15,0
2006-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.157,1,0.277,51,0.15,0
2006-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.157,1,0.274,51,0.15,0
2006-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.157,1,0.271,2,0.15,0
2006-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.093,1,0.157,1,0.272,51,0.15,0
2006-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.157,1,0.272,51,0.15,0
2006-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.157,1,0.273,51,0.15,0
2006-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.157,1,0.273,51,0.15,0
2006-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.157,1,0.274,51,0.15,0
2006-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.157,1,0.274,51,0.15,0
2006-01-02,8:00,86.8,125.1,58,1049,17,1,9,184,1,21,7,1,9,16,24,111,27,10,24,21,10,187,16,11,10,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.057,1,0.274,51,0.15,0
2006-01-02,9:00,79.6,134.6,255,1415,151,0,9,504,0,21,60,0,9,134,24,369,27,68,24,136,10,564,16,34,10,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.057,1,0.275,51,0.15,0
2006-01-02,10:00,72.7,146.9,421,1415,285,0,9,685,0,21,81,0,9,120,25,109,28,87,25,263,10,728,16,46,10,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.057,1,0.276,51,0.15,0
2006-01-02,11:00,67.8,160.6,535,1415,360,0,9,605,0,21,131,0,9,90,24,100,27,53,24,357,10,800,16,55,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.057,1,0.276,51,0.15,0
2006-01-02,12:00,65.5,175.4,587,1415,290,0,9,246,0,21,188,0,9,123,24,39,27,107,24,401,10,826,16,58,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.057,1,0.277,51,0.15,0
2006-01-02,13:00,66.0,190.5,575,1415,413,0,9,602,0,21,168,0,9,259,24,140,27,202,24,390,10,819,16,57,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.057,1,0.277,51,0.15,0
2006-01-02,14:00,69.4,205.0,498,1415,327,0,9,652,0,21,97,0,9,191,24,49,27,174,24,325,10,777,16,52,10,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.057,1,0.278,51,0.15,0
2006-01-02,15:00,75.2,218.1,362,1415,236,0,9,634,0,21,73,0,9,108,24,75,27,89,24,215,10,676,16,42,10,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.057,1,0.278,51,0.15,0
2006-01-02,16:00,82.8,229.8,178,1415,97,0,9,398,0,21,47,0,9,35,24,66,27,27,24,84,10,445,16,28,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.057,1,0.279,51,0.15,0
2006-01-02,17:00,88.5,237.1,13,507,4,1,9,66,1,21,2,1,9,3,24,5,27,3,24,3,10,63,16,2,10,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.057,1,0.279,51,0.15,0
2006-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.057,1,0.280,51,0.15,0
2006-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.057,1,0.280,51,0.15,0
2006-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.093,1,0.057,1,0.281,51,0.15,0
2006-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.093,1,0.057,1,0.281,51,0.15,0
2006-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.057,1,0.281,51,0.15,0
2006-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.093,1,0.057,1,0.282,51,0.15,0
2006-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.093,1,0.057,1,0.283,51,0.15,0
2006-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.057,1,0.283,2,0.15,0
2006-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.093,1,0.057,1,0.282,51,0.15,0
2006-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.093,1,0.057,1,0.282,51,0.15,0
2006-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.057,1,0.281,51,0.15,0
2006-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.093,1,0.057,1,0.280,51,0.15,0
2006-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.093,1,0.057,1,0.280,51,0.15,0
2006-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.057,1,0.279,51,0.15,0
2006-01-03,8:00,86.8,124.9,58,1049,17,1,9,102,1,21,11,1,9,8,25,0,28,8,25,20,10,158,16,11,10,-9900,99,-9900,99,-9900,99,1.7,51,0.093,1,0.067,1,0.278,51,0.15,0
2006-01-03,9:00,79.6,134.5,255,1415,151,0,9,279,0,21,101,0,9,42,25,0,28,42,25,132,10,528,16,37,10,-9900,99,-9900,99,-9900,99,1.7,51,0.093,1,0.067,1,0.278,51,0.15,0
2006-01-03,10:00,72.6,146.7,422,1415,58,0,9,0,0,21,58,0,9,79,24,0,27,79,24,259,10,698,16,50,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.067,1,0.277,51,0.15,0
2006-01-03,11:00,67.7,160.5,537,1415,62,0,9,0,0,21,62,0,9,107,25,0,28,107,25,353,10,774,16,59,10,-9900,99,-9900,99,-9900,99,1.7,51,0.093,1,0.067,1,0.276,51,0.15,0
2006-01-03,12:00,65.4,175.3,589,1415,181,0,9,30,0,21,168,0,9,119,25,0,28,119,25,398,10,803,16,63,10,-9900,99,-9900,99,-9900,99,1.7,51,0.093,1,0.067,1,0.276,51,0.15,0
2006-01-03,13:00,65.9,190.4,577,1415,68,0,9,0,0,21,68,0,9,116,24,0,27,116,24,387,10,797,16,62,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.067,1,0.275,51,0.15,0
2006-01-03,14:00,69.3,204.9,501,1415,57,0,9,0,0,21,57,0,9,98,25,0,28,98,25,323,10,754,16,56,10,-9900,99,-9900,99,-9900,99,1.6,51,0.093,1,0.067,1,0.274,51,0.15,0
2006-01-03,15:00,75.0,218.1,365,1415,93,0,9,10,0,21,90,0,9,66,25,0,28,66,25,214,10,653,16,46,10,-9900,99,-9900,99,-9900,99,1.6,51,0.093,1,0.067,1,0.274,51,0.15,0
2006-01-03,16:00,82.6,229.8,181,1415,99,0,9,229,0,21,70,0,9,27,24,0,27,27,24,84,10,419,16,31,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.067,1,0.273,51,0.15,0
2006-01-03,17:00,88.5,237.1,14,531,4,1,9,40,1,21,3,1,9,2,24,0,27,2,24,4,10,53,16,2,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.067,1,0.272,51,0.15,0
2006-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.067,1,0.272,51,0.15,0
2006-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.067,1,0.271,51,0.15,0
2006-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.067,1,0.270,51,0.15,0
2006-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.067,1,0.270,51,0.15,0
2006-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.067,1,0.269,51,0.15,0
2006-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.067,1,0.268,51,0.15,0
2006-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.067,1,0.268,51,0.15,0
2006-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.093,1,0.067,1,0.267,2,0.15,0
2006-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.067,1,0.268,51,0.15,0
2006-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.093,1,0.067,1,0.270,51,0.15,0
2006-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.067,1,0.271,51,0.15,0
2006-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.093,1,0.067,1,0.273,51,0.15,0
2006-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.093,1,0.067,1,0.274,51,0.15,0
2006-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.093,1,0.067,1,0.276,51,0.15,0
2006-01-04,8:00,86.8,124.8,58,1049,17,1,9,184,1,21,7,1,9,9,24,0,27,9,24,18,10,91,16,13,10,-9900,99,-9900,99,-9900,99,0.4,51,0.093,1,0.109,1,0.277,51,0.15,0
2006-01-04,9:00,79.6,134.3,256,1415,152,0,9,506,0,21,61,0,9,94,24,109,27,75,24,127,10,443,16,47,10,-9900,99,-9900,99,-9900,99,0.5,51,0.093,1,0.109,1,0.278,51,0.15,0
2006-01-04,10:00,72.6,146.6,423,1415,286,0,9,513,0,21,132,0,9,72,24,0,27,72,24,255,10,634,16,65,10,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.109,1,0.280,51,0.15,0
2006-01-04,11:00,67.6,160.3,538,1415,221,0,9,128,0,21,172,0,9,99,24,0,27,99,24,349,10,716,16,77,10,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.109,1,0.281,51,0.15,0
2006-01-04,12:00,65.3,175.2,592,1415,248,0,9,93,0,21,209,0,9,112,24,0,27,112,24,393,10,744,16,83,10,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.109,1,0.283,51,0.15,0
2006-01-04,13:00,65.8,190.3,580,1415,251,0,9,152,0,21,189,0,9,109,24,0,27,109,24,381,10,732,16,81,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.109,1,0.284,51,0.15,0
2006-01-04,14:00,69.1,204.8,504,1415,58,0,9,0,0,21,58,0,9,90,24,0,27,90,24,316,10,681,16,73,10,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.109,1,0.285,51,0.15,0
2006-01-04,15:00,74.9,218.0,368,1415,99,0,9,29,0,21,91,0,9,59,24,0,27,59,24,206,10,564,16,59,10,-9900,99,-9900,99,-9900,99,1.2,51,0.093,1,0.109,1,0.287,51,0.15,0
2006-01-04,16:00,82.5,229.8,184,1415,102,0,9,233,0,21,71,0,9,28,24,0,27,28,24,79,10,314,16,38,10,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.109,1,0.288,51,0.15,0
2006-01-04,17:00,88.4,237.2,15,554,4,1,9,42,1,21,3,1,9,2,24,0,27,2,24,3,10,22,16,2,10,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.109,1,0.290,51,0.15,0
2006-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.093,1,0.109,1,0.291,51,0.15,0
2006-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.109,1,0.293,51,0.15,0
2006-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.093,1,0.109,1,0.294,51,0.15,0
2006-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.093,1,0.109,1,0.295,51,0.15,0
2006-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.109,1,0.297,51,0.15,0
2006-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.109,1,0.298,51,0.15,0
2006-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.109,1,0.300,51,0.15,0
2006-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.109,1,0.301,2,0.15,0
2006-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.109,1,0.302,51,0.15,0
2006-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.109,1,0.303,51,0.15,0
2006-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.109,1,0.304,51,0.15,0
2006-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.109,1,0.304,51,0.15,0
2006-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.109,1,0.305,51,0.15,0
2006-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.109,1,0.306,51,0.15,0
2006-01-05,8:00,86.8,124.6,58,1049,12,1,9,34,1,21,10,1,9,6,25,0,28,6,25,21,10,174,16,11,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.061,1,0.307,51,0.15,0
2006-01-05,9:00,79.6,134.2,256,1415,106,0,9,92,0,21,89,0,9,30,25,0,28,30,25,135,10,551,16,36,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.061,1,0.308,51,0.15,0
2006-01-05,10:00,72.5,146.4,425,1415,76,0,9,0,0,21,76,0,9,57,24,0,27,57,24,263,10,718,16,48,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.061,1,0.309,51,0.15,0
2006-01-05,11:00,67.6,160.2,540,1415,62,0,9,0,0,21,62,0,9,76,25,0,28,76,25,359,10,792,16,56,10,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.061,1,0.310,51,0.15,0
2006-01-05,12:00,65.2,175.0,594,1415,70,0,9,0,0,21,70,0,9,85,25,0,28,85,25,405,10,820,16,60,10,-9900,99,-9900,99,-9900,99,1.5,51,0.093,1,0.061,1,0.311,51,0.15,0
2006-01-05,13:00,65.7,190.2,583,1415,69,0,9,0,0,21,69,0,9,83,24,0,27,83,24,395,10,814,16,60,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.061,1,0.312,51,0.15,0
2006-01-05,14:00,69.0,204.8,507,1415,201,0,9,117,0,21,159,0,9,84,24,0,27,84,24,331,10,774,16,54,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.061,1,0.312,51,0.15,0
2006-01-05,15:00,74.7,218.0,372,1415,244,0,9,481,0,21,117,0,9,123,24,21,27,117,24,222,10,676,16,44,10,-9900,99,-9900,99,-9900,99,1.4,51,0.093,1,0.061,1,0.313,51,0.15,0
2006-01-05,16:00,82.4,229.8,188,1415,105,0,9,418,0,21,49,0,9,90,24,184,27,66,24,90,10,450,16,30,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.061,1,0.314,51,0.15,0
2006-01-05,17:00,88.3,237.3,17,578,5,1,9,79,1,21,2,1,9,3,24,7,27,3,24,5,10,66,16,3,10,-9900,99,-9900,99,-9900,99,1.3,51,0.093,1,0.061,1,0.315,51,0.15,0
