YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2003-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.058,1,0.303,1,0.15,0
2003-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.303,1,0.15,0
2003-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.303,1,0.15,0
2003-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.058,1,0.308,1,0.15,0
2003-01-03,8:00,86.8,125.0,58,1049,13,1,9,80,1,21,9,1,9,9,10,0,16,9,10,18,10,96,16,12,10,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,9:00,79.6,134.5,255,1415,111,0,9,220,0,21,71,0,9,37,10,0,16,37,10,125,10,440,16,45,10,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,10:00,72.6,146.8,422,1415,168,0,9,118,0,21,133,0,9,72,10,0,16,72,10,249,10,624,16,62,10,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,11:00,67.7,160.5,536,1415,307,0,9,288,0,21,198,0,9,99,10,0,16,99,10,342,10,709,16,74,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,12:00,65.4,175.3,589,1415,69,0,9,0,0,21,69,0,9,112,10,0,16,112,10,387,10,740,16,79,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,13:00,66.0,190.4,576,1415,103,0,9,0,0,21,103,0,9,109,10,0,16,109,10,376,10,732,16,78,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,14:00,69.3,204.9,500,1415,58,0,9,0,0,21,58,0,9,113,10,0,16,113,10,311,10,682,16,70,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,15:00,75.1,218.1,364,1415,65,0,9,0,0,21,65,0,9,74,10,0,16,74,10,202,10,567,16,56,10,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,16:00,82.7,229.8,180,1415,35,0,9,0,0,21,35,0,9,34,10,0,16,34,10,77,10,318,16,36,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,17:00,88.5,237.1,14,531,1,1,9,0,1,21,1,1,9,1,10,0,16,1,10,3,10,23,16,2,10,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.102,1,0.308,1,0.15,0
2003-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.093,1,0.102,1,0.366,1,0.15,0
2003-01-04,8:00,86.8,124.8,58,1049,7,1,9,0,1,21,7,1,9,11,10,0,16,11,10,18,10,103,16,12,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,9:00,79.6,134.4,255,1415,60,0,9,0,0,21,60,0,9,32,10,0,16,32,10,125,10,454,16,43,10,-9900,99,-9900,99,-9900,99,1.5,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,10:00,72.6,146.6,423,1415,99,0,9,0,0,21,99,0,9,73,10,0,16,73,10,250,10,638,16,60,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,11:00,67.7,160.4,538,1415,160,0,9,12,0,21,155,0,9,84,10,0,16,84,10,345,10,723,16,71,10,-9900,99,-9900,99,-9900,99,1.4,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,12:00,65.3,175.2,591,1415,138,0,9,0,0,21,138,0,9,142,10,0,16,142,10,391,10,756,16,76,10,-9900,99,-9900,99,-9900,99,1.3,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,13:00,65.8,190.3,579,1415,86,0,9,0,0,21,86,0,9,138,10,0,16,138,10,382,10,751,16,74,10,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,14:00,69.2,204.9,503,1415,59,0,9,0,0,21,59,0,9,92,10,0,16,92,10,317,10,704,16,67,10,-9900,99,-9900,99,-9900,99,1.2,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,15:00,74.9,218.1,368,1415,104,0,9,22,0,21,98,0,9,61,10,0,16,61,10,208,10,592,16,54,10,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,16:00,82.5,229.8,184,1415,83,0,9,127,0,21,66,0,9,26,10,0,16,26,10,80,10,345,16,35,10,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,17:00,88.4,237.1,15,531,4,1,9,23,1,21,3,1,9,2,10,0,16,2,10,3,10,29,16,2,10,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.095,1,0.366,1,0.15,0
2003-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.095,1,0.355,1,0.15,0
2003-01-05,8:00,86.8,124.7,58,1049,17,1,9,187,1,21,7,1,9,19,10,115,16,13,10,21,10,178,16,11,10,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,9:00,79.6,134.2,256,1415,154,0,9,513,0,21,61,0,9,136,10,559,16,35,10,136,10,559,16,35,10,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,10:00,72.5,146.5,424,1415,288,0,9,703,0,21,77,0,9,266,10,727,16,48,10,266,10,727,16,48,10,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,11:00,67.6,160.2,539,1415,383,0,9,780,0,21,85,0,9,362,10,802,16,56,10,362,10,802,16,56,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,12:00,65.2,175.1,593,1415,429,0,9,809,0,21,90,0,9,408,10,829,16,60,10,408,10,829,16,60,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,13:00,65.7,190.3,582,1415,419,0,9,802,0,21,89,0,9,376,10,674,16,99,10,398,10,823,16,59,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,14:00,69.0,204.8,506,1415,355,0,9,760,0,21,83,0,9,260,10,354,16,133,10,333,10,780,16,54,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,15:00,74.8,218.0,371,1415,246,0,9,643,0,21,77,0,9,120,10,31,16,112,10,222,10,680,16,44,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,16:00,82.4,229.8,187,1415,100,0,9,380,0,21,50,0,9,30,10,0,16,30,10,89,10,451,16,29,10,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.060,1,0.355,1,0.15,0
2003-01-05,17:00,88.3,237.2,16,554,4,1,9,71,1,21,2,1,9,2,10,3,16,2,10,4,10,66,16,3,10,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.060,1,0.355,1,0.15,0
