YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.111,1,0.400,51,0.15,0
2010-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.111,1,0.399,51,0.15,0
2010-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.093,1,0.111,1,0.397,51,0.15,0
2010-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.093,1,0.111,1,0.396,51,0.15,0
2010-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.111,1,0.395,51,0.15,0
2010-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.111,1,0.393,51,0.15,0
2010-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.111,1,0.392,51,0.15,0
2010-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.111,1,0.391,51,0.15,0
2010-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.111,1,0.389,51,0.15,0
2010-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.111,1,0.388,51,0.15,0
2010-01-04,8:00,86.8,124.8,58,1049,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,62,27,16,24,19,10,136,16,11,10,-9900,99,-9900,99,-9900,99,0.6,51,0.093,1,0.079,1,0.387,51,0.15,0
2010-01-04,9:00,79.6,134.3,256,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,115,24,310,27,59,24,132,10,513,16,40,10,-9900,99,-9900,99,-9900,99,0.6,51,0.093,1,0.079,1,0.385,51,0.15,0
2010-01-04,10:00,72.6,146.6,424,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,245,24,317,27,150,24,262,10,694,16,54,10,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.079,1,0.384,51,0.15,0
2010-01-04,11:00,67.6,160.3,538,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,104,24,0,27,104,24,358,10,774,16,64,10,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.383,51,0.15,0
2010-01-04,12:00,65.3,175.2,592,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,181,24,75,27,150,24,404,10,803,16,68,10,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.381,51,0.15,0
2010-01-04,13:00,65.8,190.3,580,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,259,24,285,27,142,24,393,10,795,16,67,10,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.079,1,0.380,51,0.15,0
2010-01-04,14:00,69.1,204.8,504,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,84,24,77,27,57,24,327,10,749,16,61,10,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.079,1,0.379,51,0.15,0
2010-01-04,15:00,74.9,218.0,369,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,139,24,121,27,107,24,216,10,640,16,49,10,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.079,1,0.377,51,0.15,0
2010-01-04,16:00,82.5,229.8,185,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,24,40,27,63,24,84,10,396,16,33,10,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.079,1,0.376,51,0.15,0
2010-01-04,17:00,88.4,237.2,15,554,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,8,27,2,24,3,10,43,16,2,10,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.375,51,0.15,0
2010-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.373,51,0.15,0
2010-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.093,1,0.079,1,0.372,51,0.15,0
2010-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.093,1,0.079,1,0.371,51,0.15,0
2010-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.369,51,0.15,0
2010-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.093,1,0.079,1,0.368,51,0.15,0
2010-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.367,51,0.15,0
2010-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.365,51,0.15,0
2010-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.093,1,0.079,1,0.364,2,0.15,0
2010-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.366,51,0.15,0
2010-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.367,51,0.15,0
2010-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.093,1,0.079,1,0.369,51,0.15,0
2010-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.371,51,0.15,0
2010-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.093,1,0.079,1,0.372,51,0.15,0
