YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1995-01-02,12:00,65.5,175.4,587,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,204,10,200,16,121,10,402,10,812,16,65,10,-9900,99,-9900,99,-9900,99,0.8,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,13:00,66.1,190.5,574,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,208,10,93,16,170,10,391,10,806,16,64,10,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,14:00,69.4,205.0,497,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,95,10,0,16,95,10,325,10,760,16,58,10,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,15:00,75.2,218.1,361,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,64,10,76,16,44,10,213,10,652,16,47,10,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,16:00,82.8,229.8,176,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,10,326,16,38,10,81,10,404,16,31,10,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,17:00,88.6,237.1,13,507,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,10,44,16,2,10,3,10,44,16,2,10,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.072,1,0.355,1,0.15,0
1995-01-03,8:00,86.8,125.0,58,1049,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,10,143,16,11,10,19,10,143,16,11,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,9:00,79.6,134.5,255,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,133,10,521,16,39,10,133,10,521,16,39,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,10:00,72.6,146.8,422,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,263,10,702,16,53,10,263,10,702,16,53,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,11:00,67.7,160.5,536,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,353,10,760,16,65,10,360,10,782,16,63,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,12:00,65.4,175.3,589,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,347,10,599,16,98,10,406,10,812,16,68,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,13:00,66.0,190.4,576,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,340,10,524,16,127,10,394,10,805,16,67,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,14:00,69.3,204.9,500,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,295,10,482,16,124,10,328,10,759,16,60,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,15:00,75.1,218.1,364,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,82,10,80,16,61,10,216,10,649,16,49,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,16:00,82.7,229.8,180,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,32,10,0,16,32,10,83,10,400,16,32,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,17:00,88.5,237.1,14,507,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,10,0,16,2,10,3,10,42,16,2,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.076,1,0.355,1,0.15,0
1995-01-04,8:00,86.8,124.8,58,1049,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,14,10,10,16,14,10,16,10,60,16,13,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,9:00,79.6,134.4,255,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,119,10,378,16,51,10,119,10,378,16,51,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,10:00,72.6,146.6,423,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,245,10,577,16,72,10,245,10,577,16,72,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,11:00,67.7,160.4,538,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,316,10,572,16,98,10,341,10,671,16,86,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,12:00,65.3,175.2,591,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,368,10,588,16,122,10,388,10,707,16,92,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,13:00,65.9,190.3,579,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,362,10,653,16,95,10,377,10,700,16,91,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,14:00,69.2,204.8,503,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,305,10,553,16,109,10,311,10,647,16,82,10,-9900,99,-9900,99,-9900,99,0.6,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,15:00,74.9,218.1,367,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,166,10,336,16,79,10,201,10,523,16,65,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,16:00,82.5,229.8,183,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,10,90,16,63,10,75,10,265,16,41,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,17:00,88.4,237.1,15,531,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,10,9,16,2,10,3,10,12,16,2,10,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.093,1,0.136,1,0.355,1,0.15,0
1995-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.093,1,0.136,1,0.355,1,0.15,0
